PID,Price,Area,City,No. of Bedrooms,Resale,SwimmingPool,ShoppingMall,24X7Security,PowerBackup,Hospital,AC,Furnished
1621,2,983,2,2,0,0,0,0,1,0,0,0
3825,1,840,4,1,1,0,0,0,0,0,1,0
2295,2,900,3,3,0,0,0,0,0,0,0,0
4407,2,910,5,2,0,5,5,5,5,5,5,5
1428,2,930,2,2,0,0,0,0,0,0,0,0
2571,1,415,3,1,1,0,0,0,0,0,0,0
5752,2,865,5,2,1,5,5,5,5,5,5,5
1123,2,868,2,2,0,0,0,0,0,0,0,0
5411,1,949,5,2,0,5,5,5,5,5,5,5
6722,2,275,6,1,1,0,1,0,0,0,1,0
3298,3,2240,4,3,0,1,0,0,1,0,0,0
5642,1,976,5,2,0,5,5,5,5,5,5,5
5685,4,900,5,2,0,5,5,5,5,5,5,5
1116,4,2474,2,4,0,1,1,1,1,1,0,0
2126,4,1900,3,3,1,0,0,0,1,0,0,0
400,1,600,1,1,0,1,0,1,1,0,0,1
3506,3,1730,4,3,0,0,0,0,1,0,0,0
1668,3,875,2,2,0,0,0,0,0,0,0,0
569,2,1491,1,3,0,1,0,1,1,0,0,1
3879,1,1150,4,2,1,0,0,0,0,0,1,0
5149,3,960,5,2,0,5,5,5,5,5,5,5
298,2,1416,1,3,0,1,0,0,1,0,0,1
1275,3,1353,2,3,0,1,0,0,1,0,0,1
4749,1,810,5,2,1,5,5,5,5,5,5,5
3964,3,1700,4,2,0,0,0,0,1,0,0,0
6509,2,619,6,1,1,0,0,0,0,0,1,0
568,1,1096,1,2,0,1,0,1,1,0,0,1
2000,4,1800,3,3,1,1,0,1,1,0,0,0
5997,2,770,5,2,0,5,5,5,5,5,5,5
2460,4,500,3,2,0,0,0,0,0,0,0,0
3401,3,1200,4,2,0,0,0,0,0,0,0,0
1859,4,1300,3,2,1,0,0,0,0,0,0,0
1431,2,1020,2,3,0,0,0,0,0,0,0,0
5059,2,730,5,2,0,5,5,5,5,5,5,5
1206,4,2686,2,4,0,1,0,1,1,0,0,1
4405,3,1506,5,3,0,5,5,5,5,5,5,5
5632,1,1215,5,3,0,5,5,5,5,5,5,5
3172,2,1205,4,2,0,0,0,1,1,0,0,0
3319,2,1190,4,2,0,0,0,0,0,0,0,0
5641,2,712,5,2,1,5,5,5,5,5,5,5
3741,4,3031,4,4,0,1,0,0,1,0,0,0
5025,3,1052,5,3,1,5,5,5,5,5,5,5
4710,1,2000,5,3,1,5,5,5,5,5,5,5
7517,4,1180,6,2,1,5,5,5,5,5,5,5
5134,1,1125,5,2,0,5,5,5,5,5,5,5
3580,1,1100,4,2,0,0,0,0,0,0,0,0
5546,2,800,5,1,0,5,5,5,5,5,5,5
3719,3,1725,4,2,0,0,0,0,1,0,0,0
3924,3,1400,4,2,0,1,0,1,1,0,0,1
3289,3,1687,4,3,0,0,0,0,0,0,0,0
1252,2,1076,2,2,0,0,0,0,0,0,0,0
363,3,1373,1,2,0,1,0,1,1,0,0,1
4844,1,800,5,2,0,5,5,5,5,5,5,5
6730,1,950,6,2,1,0,1,0,0,0,1,0
164,4,1615,1,3,0,1,0,1,1,0,0,1
4140,3,1530,4,2,1,0,0,0,0,0,1,0
423,3,1354,1,2,0,1,0,0,1,0,0,1
3412,4,2100,4,3,1,0,0,0,1,0,0,0
3300,2,1190,4,2,0,0,0,0,0,0,0,0
2168,1,500,3,2,0,0,0,0,1,0,0,0
1673,2,1586,2,3,0,1,0,0,1,0,0,1
384,3,1235,1,2,0,0,0,1,0,0,0,0
5705,4,1700,5,4,1,5,5,5,5,5,5,5
49,3,1362,1,2,0,1,0,1,1,0,0,1
6994,2,925,6,2,1,0,0,1,0,0,1,0
2354,1,765,3,2,1,0,0,0,0,0,0,0
3788,1,1050,4,2,1,0,0,0,0,0,0,0
1467,1,486,2,1,0,0,0,0,0,0,0,0
3114,2,1295,4,3,1,0,0,0,1,0,0,0
3877,2,1050,4,2,1,0,0,0,0,0,0,0
3005,1,820,3,3,1,0,0,0,0,0,0,0
2281,1,630,3,2,1,0,0,0,0,0,0,0
6985,3,1250,6,2,1,0,0,1,0,0,1,0
7184,4,1700,6,3,1,0,0,0,0,0,1,0
6030,1,741,5,2,0,5,5,5,5,5,5,5
3507,2,1050,4,2,1,0,0,0,1,0,0,0
5986,1,750,5,2,0,5,5,5,5,5,5,5
6384,4,997,6,3,1,0,0,0,0,0,0,0
2587,1,675,3,3,0,0,0,0,1,0,0,0
559,1,1020,1,2,0,1,0,1,1,0,0,1
3505,3,1730,4,3,0,0,0,0,0,0,0,0
4443,2,1330,5,3,0,5,5,5,5,5,5,5
4277,4,1500,4,3,0,1,1,0,1,0,0,1
2604,2,900,3,3,0,0,0,0,0,0,0,0
3913,1,1100,4,2,0,0,0,0,0,0,0,0
6856,3,1417,6,3,1,0,1,0,0,0,0,0
7703,2,635,6,1,1,5,5,5,5,5,5,5
6790,4,1450,6,3,1,0,0,0,0,0,1,0
1663,3,875,2,2,0,0,0,0,0,0,0,0
137,3,1675,1,3,0,0,0,0,1,0,0,0
1508,2,1045,2,2,0,1,0,0,1,0,0,0
6762,1,275,6,1,1,0,1,0,0,0,1,0
7027,4,1189,6,3,1,0,0,0,0,1,0,0
7220,4,3300,6,4,0,0,0,0,0,0,0,0
2556,1,900,3,3,0,0,0,0,0,0,0,0
5605,1,1350,5,3,0,5,5,5,5,5,5,5
5518,1,900,5,2,0,5,5,5,5,5,5,5
1631,3,1409,2,3,0,0,0,0,1,0,0,0
4264,3,1520,4,3,0,1,0,1,1,0,0,1
240,2,1405,1,3,0,1,0,0,1,0,0,0
2474,1,540,3,2,0,0,0,0,0,0,0,0
2216,1,630,3,2,1,0,0,0,0,0,0,0
2128,4,1800,3,3,1,0,0,0,1,0,0,1
2740,2,900,3,4,0,0,0,0,0,0,0,0
2706,1,520,3,2,0,0,0,0,0,0,0,0
3321,2,1190,4,2,0,0,0,0,0,0,0,0
5382,1,800,5,2,0,5,5,5,5,5,5,5
1165,2,1603,2,3,0,1,0,1,0,0,0,1
6249,2,759,6,1,1,0,1,0,1,0,0,0
4365,3,1530,5,3,1,0,0,0,1,0,1,0
4879,3,1500,5,3,1,5,5,5,5,5,5,5
2906,4,1600,3,3,1,0,0,1,1,0,0,1
1583,1,900,2,2,0,0,0,0,1,0,0,0
6959,4,1482,6,3,0,0,1,0,0,0,0,0
2137,4,2000,3,3,1,0,0,0,1,0,0,0
5963,1,1009,5,3,0,5,5,5,5,5,5,5
3431,2,1200,4,2,0,0,0,0,0,0,0,0
345,2,1161,1,2,0,0,0,1,1,0,0,0
6733,1,600,6,1,1,0,1,0,0,0,1,0
416,3,1105,1,2,0,1,0,1,0,0,0,0
1851,2,1000,3,3,0,0,0,0,1,0,0,0
1656,1,657,2,2,0,1,0,0,0,0,0,0
1485,2,815,2,2,0,0,0,0,1,0,0,0
5078,3,2044,5,4,0,5,5,5,5,5,5,5
7281,3,1000,6,2,1,0,1,0,0,0,0,0
3445,4,1945,4,3,0,1,0,1,1,0,0,0
4760,1,1269,5,3,1,5,5,5,5,5,5,5
257,2,1355,1,3,0,1,0,0,1,0,0,1
5353,2,1028,5,3,0,5,5,5,5,5,5,5
2681,2,850,3,3,1,0,0,0,0,0,0,0
4049,1,1080,4,2,0,0,0,0,0,0,0,0
4312,3,1900,4,3,0,0,0,0,0,0,0,0
6792,4,1550,6,3,1,0,0,0,0,0,0,0
2540,4,1800,3,3,1,0,0,0,1,0,0,0
3023,3,1350,3,2,1,0,0,1,1,0,0,1
4752,3,1535,5,3,1,5,5,5,5,5,5,5
1390,1,540,2,1,0,0,0,0,0,0,0,0
5927,1,1463,5,3,0,5,5,5,5,5,5,5
4197,3,1430,4,2,0,1,0,0,1,0,0,0
4813,1,830,5,2,0,5,5,5,5,5,5,5
2920,1,450,3,2,1,0,0,0,0,0,0,0
2031,4,1700,3,3,1,0,0,0,1,0,0,1
4955,3,956,5,2,1,5,5,5,5,5,5,5
3725,3,1600,4,3,0,0,0,0,0,0,0,0
6351,4,1245,6,3,1,0,1,0,0,0,1,0
383,3,1190,1,2,0,0,0,1,0,0,0,0
545,4,2127,1,3,0,1,0,0,1,0,0,1
4513,2,881,5,2,0,5,5,5,5,5,5,5
5993,2,800,5,2,0,5,5,5,5,5,5,5
488,1,644,1,1,0,1,0,0,1,0,0,0
223,3,1532,1,3,0,1,0,1,1,0,0,1
618,3,1470,1,3,0,1,0,1,1,0,0,1
2622,3,1350,3,3,0,0,0,0,1,0,0,0
4181,3,1392,4,2,0,1,0,0,1,0,0,0
3016,2,900,3,3,1,0,0,0,0,0,0,0
3840,3,1060,4,2,1,0,0,0,0,0,0,0
1977,1,410,3,2,0,0,0,0,0,0,0,0
5819,1,1400,5,3,1,5,5,5,5,5,5,5
3032,4,1400,3,4,0,0,0,0,0,0,0,0
1343,2,1010,2,2,0,0,0,0,1,0,0,0
7045,4,900,6,2,1,0,0,0,0,1,1,0
2576,2,850,3,3,0,0,0,0,0,0,0,0
7015,4,3600,6,4,1,0,1,0,0,0,1,0
108,2,1175,1,3,0,0,0,0,0,0,0,0
2118,4,1600,3,3,1,0,0,0,1,0,0,0
5800,1,1475,5,3,1,5,5,5,5,5,5,5
3382,4,2000,4,3,0,1,0,1,1,0,0,1
1526,2,1100,2,1,0,1,0,0,1,0,0,0
80,2,1120,1,2,0,0,0,1,1,0,0,0
6373,3,400,6,1,1,0,0,0,0,0,0,0
5494,1,1400,5,2,1,5,5,5,5,5,5,5
7715,4,1435,6,3,0,5,5,5,5,5,5,5
6550,3,1500,6,3,1,0,0,0,0,0,0,0
7423,3,972,6,2,0,1,1,1,1,0,0,0
1410,1,620,2,2,0,0,0,0,0,0,0,0
1844,1,385,3,1,1,0,0,0,0,0,0,0
2225,2,900,3,2,1,0,0,0,0,0,0,0
1528,2,1000,2,1,0,1,0,0,1,0,0,0
674,1,1125,1,2,0,1,0,1,1,0,0,1
4480,1,1016,5,3,0,5,5,5,5,5,5,5
6749,1,275,6,1,1,0,1,0,0,0,1,0
2683,4,3500,3,4,1,0,0,0,1,0,0,0
6272,2,580,6,1,1,0,0,0,0,0,0,0
783,4,1814,1,3,0,1,1,1,1,0,0,1
217,2,1181,1,2,0,1,0,1,1,0,0,1
6209,4,1500,6,3,1,0,1,0,0,0,0,0
4564,1,953,5,2,0,5,5,5,5,5,5,5
4597,4,1727,5,3,1,5,5,5,5,5,5,5
6184,4,1147,6,2,1,0,1,0,1,1,0,0
315,4,2165,1,3,0,1,0,1,1,0,0,1
2351,1,720,3,2,1,0,0,0,0,0,0,0
4612,1,846,5,2,0,5,5,5,5,5,5,5
94,2,1060,1,2,0,0,0,0,1,0,0,0
6998,2,1255,6,2,1,0,1,0,0,0,1,0
5620,3,1050,5,3,1,5,5,5,5,5,5,5
5098,4,1659,5,3,0,5,5,5,5,5,5,5
3955,3,1695,4,3,0,0,0,0,1,0,0,0
5273,4,2234,5,3,0,5,5,5,5,5,5,5
6046,1,1700,5,3,0,5,5,5,5,5,5,5
7710,2,1205,6,2,1,5,5,5,5,5,5,5
3968,4,2400,4,4,1,0,0,0,0,0,0,0
6544,1,305,6,1,1,0,1,0,0,0,0,1
131,3,1306,1,2,1,1,0,0,1,0,0,0
3392,3,1200,4,2,0,0,0,0,0,0,0,0
5855,1,841,5,2,0,5,5,5,5,5,5,5
3603,1,1000,4,2,0,0,0,0,1,0,0,0
3885,1,1150,4,2,0,0,0,0,0,0,0,0
5848,1,1920,5,3,0,5,5,5,5,5,5,5
5147,2,1059,5,2,0,5,5,5,5,5,5,5
6831,4,1250,6,2,1,0,0,0,0,0,0,0
6303,4,750,6,2,1,0,0,0,0,0,0,0
7563,1,715,6,1,1,5,5,5,5,5,5,5
7222,1,475,6,1,1,0,0,0,0,0,0,0
6158,4,1685,6,3,1,1,1,0,0,1,0,1
7061,4,1165,6,3,1,0,1,0,0,0,0,0
7167,4,1340,6,3,1,0,0,0,0,0,1,0
2227,2,954,3,3,1,0,0,0,0,0,0,0
101,2,1145,1,2,0,1,0,1,1,0,0,1
7363,2,457,6,1,1,0,0,0,0,0,1,0
7332,1,480,6,1,0,0,0,0,0,1,0,0
3062,4,1700,3,2,1,0,0,0,1,0,0,0
176,3,1610,1,3,0,1,0,1,1,0,0,1
7496,4,1016,6,2,1,5,5,5,5,5,5,5
1148,2,1060,2,3,0,0,0,0,0,0,0,0
2946,3,1400,3,2,1,0,0,0,1,0,1,0
7527,4,1180,6,2,1,5,5,5,5,5,5,5
5982,3,1250,5,3,0,5,5,5,5,5,5,5
615,2,1233,1,2,0,1,0,1,1,0,0,1
2656,2,1000,3,2,0,0,0,0,1,0,0,0
5595,1,2235,5,3,1,5,5,5,5,5,5,5
2492,4,1800,3,3,1,0,0,0,1,0,0,0
6007,1,1812,5,3,1,5,5,5,5,5,5,5
974,4,2893,1,4,0,1,0,1,1,0,0,1
2773,4,1800,3,3,1,0,0,0,1,0,1,0
5230,2,820,5,2,0,5,5,5,5,5,5,5
6039,1,741,5,2,0,5,5,5,5,5,5,5
4533,4,3528,5,4,0,5,5,5,5,5,5,5
5336,3,1666,5,4,0,5,5,5,5,5,5,5
6796,3,650,6,1,1,0,0,0,0,0,0,0
1789,3,1018,2,2,0,1,0,1,1,0,0,1
3582,4,1745,4,3,1,0,0,0,0,0,0,0
603,2,1120,1,2,0,1,0,0,1,0,0,0
6419,3,1150,6,2,1,0,0,1,0,0,1,0
54,2,1270,1,2,0,1,0,1,1,0,0,1
6503,4,950,6,2,1,0,0,0,0,0,1,0
6819,4,1350,6,3,1,0,0,0,0,0,0,0
4577,1,1194,5,3,0,5,5,5,5,5,5,5
847,3,1727,1,3,0,1,0,1,1,0,0,1
3550,2,1175,4,2,1,0,0,0,0,0,0,0
7608,4,1503,6,2,1,5,5,5,5,5,5,5
5158,1,975,5,2,0,5,5,5,5,5,5,5
4721,3,1522,5,3,1,5,5,5,5,5,5,5
4359,1,1345,5,3,0,0,0,1,1,0,0,0
6531,1,350,6,1,1,0,1,0,0,0,1,0
5189,1,650,5,2,0,5,5,5,5,5,5,5
2039,4,1600,3,3,1,1,0,1,1,0,0,1
7260,4,1150,6,2,1,0,1,0,0,0,0,0
3665,2,1600,4,3,0,0,0,0,1,0,0,0
1775,4,1888,2,3,0,1,0,0,1,0,0,1
4219,1,1080,4,2,0,0,0,0,0,0,0,0
858,3,1843,1,3,0,1,1,1,1,1,0,0
3853,1,1106,4,2,0,0,0,0,1,0,0,0
6435,2,1020,6,2,1,0,0,0,0,0,0,0
748,3,1520,1,3,0,1,0,1,1,0,0,1
768,2,1250,1,2,0,0,0,1,1,0,0,1
2934,4,1700,3,3,1,1,0,1,1,0,0,1
2768,2,810,3,3,0,0,0,0,0,0,0,0
6002,4,1583,5,3,1,5,5,5,5,5,5,5
4446,1,810,5,2,0,5,5,5,5,5,5,5
1917,4,1250,3,3,1,0,0,0,0,0,0,0
4652,4,3000,5,4,1,5,5,5,5,5,5,5
4625,1,2048,5,4,1,5,5,5,5,5,5,5
7238,3,650,6,1,1,0,0,0,0,0,1,0
7723,4,1000,6,2,1,5,5,5,5,5,5,5
81,4,2017,1,3,0,1,0,0,1,0,0,1
1902,2,900,3,3,1,0,0,0,0,0,0,0
7040,1,738,6,1,1,1,1,0,0,0,0,1
5479,1,2000,5,3,1,5,5,5,5,5,5,5
1843,4,600,3,3,1,0,0,0,0,0,0,0
3394,3,1200,4,2,0,0,0,0,0,0,0,0
1884,3,1200,3,4,0,0,0,0,1,0,0,0
4298,2,1278,4,2,0,0,0,0,0,0,0,0
7110,2,600,6,1,1,0,0,0,0,0,0,0
3246,3,2240,4,3,0,1,0,1,1,0,0,0
1045,2,1075,1,2,0,0,0,0,1,0,0,1
1766,4,1970,2,3,0,1,0,1,1,0,0,1
194,2,965,1,2,0,1,1,1,1,0,0,1
4134,3,1568,4,3,0,1,0,0,1,0,0,0
1590,2,994,2,2,0,0,0,0,1,0,0,0
1198,1,926,2,2,0,0,0,0,0,0,0,0
2189,1,630,3,2,1,0,0,0,0,0,0,0
910,2,1400,1,3,0,0,0,0,1,0,1,0
6429,4,1654,6,3,1,0,0,1,0,0,1,0
3225,3,2232,4,3,0,1,0,1,1,0,0,1
3757,4,2600,4,3,1,0,0,0,1,0,1,0
6110,3,1025,6,2,1,1,1,0,1,1,0,0
1327,4,1500,2,3,0,0,0,0,1,0,0,0
2436,1,900,3,3,1,0,0,0,0,0,0,0
124,2,1045,1,2,0,0,0,1,1,0,0,0
5356,3,1558,5,3,0,5,5,5,5,5,5,5
3720,4,2070,4,3,1,1,0,0,1,0,0,0
1938,2,810,3,2,0,0,0,0,0,0,0,0
5029,3,1844,5,3,1,5,5,5,5,5,5,5
1413,1,522,2,1,0,0,0,0,0,0,0,0
5460,2,1350,5,3,0,5,5,5,5,5,5,5
4624,4,1500,5,2,1,5,5,5,5,5,5,5
3996,4,3233,4,4,1,0,0,0,0,0,0,0
3604,3,1035,4,2,1,1,0,1,1,0,1,1
3802,3,1560,4,3,1,0,0,0,0,0,0,0
7188,4,540,6,1,1,0,0,0,0,0,0,0
1641,4,1827,2,4,0,0,0,1,1,0,0,1
4403,2,855,5,2,0,5,5,5,5,5,5,5
760,2,1007,1,2,0,1,0,1,1,0,1,0
2459,2,1200,3,4,0,0,0,0,0,0,0,0
1095,2,1126,2,2,0,1,0,0,1,0,0,1
1351,3,1816,2,3,0,1,0,0,1,0,0,0
4035,3,1190,4,2,0,1,0,0,1,0,0,1
2393,1,750,3,2,1,0,0,0,0,0,0,0
1119,2,785,2,2,1,0,0,0,0,0,0,0
6196,2,700,6,1,1,0,1,0,1,1,0,0
944,4,2212,1,3,0,1,0,1,1,0,1,1
2767,1,500,3,2,0,0,0,0,0,0,0,0
1291,3,1614,2,3,0,1,0,1,1,0,0,0
6432,4,1650,6,3,1,0,0,1,0,0,1,0
460,1,737,1,2,0,1,0,0,1,0,0,0
4951,3,2082,5,3,1,5,5,5,5,5,5,5
448,1,958,1,2,0,1,1,1,1,1,0,1
2490,4,1750,3,3,1,0,0,0,1,0,0,0
2363,4,2500,3,5,1,0,0,1,1,0,0,1
3464,4,2950,4,3,1,0,0,0,0,0,0,0
7189,1,525,6,1,0,0,0,0,0,0,0,0
782,3,1503,1,2,0,1,0,1,1,0,0,1
1624,2,984,2,2,0,0,0,0,1,0,0,0
5558,2,2520,5,4,0,5,5,5,5,5,5,5
6594,2,650,6,1,1,0,0,0,0,1,1,1
6083,2,720,6,1,1,0,0,0,0,0,0,0
4470,1,880,5,2,0,5,5,5,5,5,5,5
7169,4,816,6,2,0,0,0,0,0,0,1,0
3402,3,1735,4,3,0,1,0,0,1,0,0,0
5600,3,1431,5,3,0,5,5,5,5,5,5,5
4913,3,3041,5,4,1,5,5,5,5,5,5,5
2409,1,675,3,2,1,0,0,0,0,0,0,0
446,1,1333,1,3,0,1,1,1,1,1,0,1
5967,1,750,5,2,0,5,5,5,5,5,5,5
698,4,2170,1,3,0,1,0,1,1,0,0,1
7652,2,850,6,2,1,5,5,5,5,5,5,5
5263,2,870,5,2,0,5,5,5,5,5,5,5
2042,4,1900,3,3,1,0,0,0,1,0,0,0
6098,3,1150,6,2,1,0,1,0,0,0,1,0
4290,2,1320,4,3,0,1,0,1,1,0,0,1
2476,2,1100,3,4,0,0,0,0,0,0,0,0
1297,1,576,2,1,0,1,0,1,1,0,0,0
3219,3,1435,4,2,0,1,0,1,1,0,0,1
7030,4,1100,6,2,1,0,0,0,0,0,0,0
4677,1,696,5,2,0,5,5,5,5,5,5,5
7509,3,675,6,1,1,5,5,5,5,5,5,5
752,2,1255,1,2,0,1,0,1,1,0,0,1
764,2,1225,1,3,0,1,0,0,1,0,1,0
3452,4,4500,4,4,0,1,0,1,1,0,0,0
1746,4,2400,2,3,0,1,0,1,1,0,0,1
2067,4,3000,3,4,1,0,0,0,1,0,0,0
244,2,1350,1,3,0,1,0,0,1,0,0,0
2206,1,750,3,2,1,0,0,0,0,0,0,0
5801,1,1900,5,3,1,5,5,5,5,5,5,5
4887,2,1200,5,3,1,5,5,5,5,5,5,5
7592,4,620,6,2,1,5,5,5,5,5,5,5
686,3,1465,1,3,0,1,0,1,1,0,0,1
5862,4,822,5,1,1,5,5,5,5,5,5,5
1266,3,1431,2,3,0,1,0,0,1,0,0,1
5766,1,1255,5,3,1,5,5,5,5,5,5,5
6436,2,1075,6,2,1,0,0,0,0,0,1,0
6101,3,1078,6,2,1,1,1,0,0,0,0,1
7303,4,1100,6,2,1,0,1,0,0,0,0,0
3914,1,1100,4,2,0,0,0,0,0,0,0,0
3846,2,1450,4,3,1,0,0,0,0,0,0,0
3294,2,970,4,2,0,0,0,0,0,0,0,0
1254,2,812,2,2,0,0,0,0,0,0,0,0
250,2,1320,1,3,0,1,0,0,1,0,0,0
5193,3,911,5,2,1,5,5,5,5,5,5,5
5585,2,1185,5,2,0,5,5,5,5,5,5,5
1383,3,1515,2,3,0,1,1,1,1,1,0,1
6120,3,1160,6,2,1,0,1,1,1,1,0,1
5690,2,1268,5,3,1,5,5,5,5,5,5,5
1168,2,923,2,2,0,0,0,1,0,0,0,0
3679,1,1060,4,2,0,0,0,0,1,0,0,0
7074,4,1260,6,2,1,0,0,0,0,0,0,0
2573,2,1250,3,4,0,0,0,0,0,0,0,0
4667,1,992,5,3,0,5,5,5,5,5,5,5
917,4,1196,1,2,0,1,0,0,1,0,1,0
283,3,1655,1,3,0,1,1,1,1,0,0,1
1914,1,750,3,2,0,0,0,0,0,0,0,0
6000,3,900,5,2,0,5,5,5,5,5,5,5
7612,4,585,6,1,1,5,5,5,5,5,5,5
7323,2,885,6,2,1,0,0,1,0,0,1,0
683,2,1075,1,2,0,1,0,1,1,0,0,1
5191,4,900,5,1,1,5,5,5,5,5,5,5
3678,2,1425,4,3,0,0,0,0,1,0,0,0
1564,2,840,2,2,0,0,0,0,0,0,0,0
707,3,1800,1,3,0,1,0,1,1,0,0,1
6518,2,675,6,2,1,0,1,0,0,0,1,0
2156,4,2200,3,3,1,0,0,0,1,0,0,1
679,3,1505,1,3,0,1,0,1,1,0,0,1
4305,2,1311,4,2,0,0,0,0,0,0,0,0
6882,4,1000,6,2,1,0,1,0,1,1,0,0
5265,2,935,5,2,0,5,5,5,5,5,5,5
3328,4,1800,4,3,0,0,0,0,0,0,0,0
4393,3,1753,5,3,1,5,5,5,5,5,5,5
2594,2,850,3,3,0,0,0,0,0,0,0,0
5895,4,721,5,2,1,5,5,5,5,5,5,5
5436,1,936,5,3,0,5,5,5,5,5,5,5
361,3,1168,1,2,0,1,0,1,1,0,0,1
3142,4,2005,4,3,1,0,0,0,0,0,0,0
2541,4,2400,3,4,1,0,0,0,1,0,1,0
5682,1,1000,5,3,0,5,5,5,5,5,5,5
6523,3,1005,6,2,1,0,1,0,0,0,1,0
6003,4,983,5,2,1,5,5,5,5,5,5,5
7032,3,400,6,1,1,0,1,0,1,0,0,0
6191,2,650,6,1,1,0,1,0,0,0,0,1
7279,4,650,6,1,1,0,0,0,0,0,1,0
5146,2,1250,5,3,0,5,5,5,5,5,5,5
2899,2,800,3,3,0,0,0,0,0,0,0,0
982,4,1476,1,3,0,1,0,1,1,0,1,1
6928,4,1600,6,3,0,1,1,0,1,0,0,0
3850,2,1465,4,3,0,0,0,0,1,0,0,0
3941,3,1265,4,2,0,1,0,0,1,0,0,1
5115,2,900,5,2,1,5,5,5,5,5,5,5
3553,4,1885,4,3,0,1,0,1,1,0,0,1
3771,4,1900,4,3,0,1,0,1,1,0,0,1
1190,1,855,2,2,0,0,0,0,0,0,0,0
5744,1,1450,5,3,1,5,5,5,5,5,5,5
1882,1,675,3,3,1,0,0,0,0,0,0,0
1638,1,600,2,1,1,1,1,1,1,1,0,0
7573,1,985,6,2,1,5,5,5,5,5,5,5
2640,2,740,3,3,0,0,0,0,0,0,0,0
7294,4,768,6,2,1,0,0,0,0,0,0,0
7269,4,1050,6,2,1,0,0,0,0,0,1,0
2505,4,2500,3,4,1,0,0,0,0,0,0,0
4541,1,1174,5,3,0,5,5,5,5,5,5,5
4503,1,1322,5,3,0,5,5,5,5,5,5,5
5646,1,1092,5,3,0,5,5,5,5,5,5,5
2099,4,1800,3,3,1,0,0,0,1,0,0,0
5501,1,800,5,2,1,5,5,5,5,5,5,5
4279,3,1895,4,3,0,1,1,0,1,0,0,1
4252,3,1336,4,2,0,1,0,1,1,0,0,1
57,4,1705,1,3,0,1,0,1,1,0,0,1
1350,2,1106,2,2,0,1,0,0,1,0,0,0
6079,2,1315,5,3,0,5,5,5,5,5,5,5
3849,3,1900,4,3,1,0,0,0,1,0,0,0
5495,2,900,5,2,0,5,5,5,5,5,5,5
5520,2,800,5,2,0,5,5,5,5,5,5,5
1276,3,1352,2,3,0,1,0,0,1,0,0,1
6224,2,640,6,1,1,0,1,0,0,0,0,0
4399,1,1030,5,2,0,5,5,5,5,5,5,5
6797,4,1050,6,2,1,0,0,0,0,0,0,0
1682,3,1444,2,3,0,1,0,1,0,0,0,0
5271,4,1211,5,3,0,5,5,5,5,5,5,5
3878,3,1900,4,2,1,0,0,0,0,0,0,0
1543,1,677,2,2,0,0,0,1,1,1,0,1
4240,4,2192,4,3,0,1,0,1,1,0,0,0
6533,4,900,6,2,1,0,0,0,0,1,1,0
5455,2,1920,5,3,0,5,5,5,5,5,5,5
2149,4,1800,3,3,1,0,0,1,1,0,0,1
1925,1,645,3,3,1,0,0,0,0,0,0,0
7267,2,610,6,1,1,0,0,0,0,0,1,0
2449,1,500,3,2,1,0,0,0,0,0,0,0
1478,1,806,2,2,0,0,0,0,0,0,0,0
981,4,2200,1,3,0,1,0,1,1,0,1,1
4332,3,1377,5,3,1,1,0,1,1,0,0,0
2799,1,750,3,3,0,0,0,0,0,0,0,0
1163,2,1238,2,3,0,0,0,1,1,0,0,0
1040,3,1395,1,1,0,0,0,0,1,0,0,0
4707,3,1875,5,3,1,5,5,5,5,5,5,5
1516,1,677,2,2,0,0,0,1,1,1,0,1
2364,4,4500,3,5,1,0,0,0,1,0,0,0
5291,4,1240,5,3,1,5,5,5,5,5,5,5
7185,4,2000,6,3,1,0,0,0,0,0,1,0
6517,1,638,6,1,1,0,1,0,0,0,1,0
2779,1,540,3,2,1,0,0,0,0,0,0,0
1769,4,1831,2,3,0,1,0,1,1,0,0,1
65,2,1506,1,3,0,1,0,1,1,0,0,1
5279,1,1150,5,2,0,5,5,5,5,5,5,5
688,4,1320,1,2,1,1,0,1,1,0,0,1
1340,2,1103,2,2,0,0,0,0,1,0,0,0
503,2,1300,1,3,0,0,0,1,1,0,0,1
5590,1,701,5,2,0,5,5,5,5,5,5,5
3808,3,1555,4,3,0,1,0,0,1,0,0,0
2562,4,1900,3,3,1,0,0,0,1,0,0,0
1927,1,1000,3,3,0,0,0,0,0,0,0,0
317,4,1985,1,3,0,1,0,1,1,0,0,1
5275,2,1919,5,3,0,5,5,5,5,5,5,5
3450,3,2240,4,3,0,0,0,0,0,0,0,0
1768,4,1431,2,2,0,1,0,1,1,0,0,1
4579,1,1137,5,3,0,5,5,5,5,5,5,5
2222,1,765,3,2,1,0,0,0,0,0,0,0
6363,4,1872,6,4,0,0,1,0,1,0,0,0
1743,4,3225,2,4,0,1,0,1,1,0,0,1
7087,3,1098,6,2,1,0,0,0,0,0,0,0
6206,4,1635,6,3,1,0,0,0,0,0,0,0
6207,4,1550,6,3,1,0,0,0,0,1,0,0
3927,3,1707,4,3,0,1,0,1,1,0,0,1
4641,1,1191,5,3,0,5,5,5,5,5,5,5
6057,1,740,5,2,0,5,5,5,5,5,5,5
1242,2,948,2,2,0,1,0,1,1,0,0,0
3399,3,1200,4,2,0,0,0,0,0,0,0,0
2884,1,400,3,2,0,0,0,0,0,0,0,0
7560,1,680,6,1,1,5,5,5,5,5,5,5
